"","...1","followup_fallstudyhours","followup_getwritinghelp","followup_metwithinstructor","followup_metwithfreetutor","followup_imptodowellatuoft","followup_depressed","followup_stressed","fathers_education","mothers_education","fall_meangrade_year1","exp_gradschl","agreeableness2","agreeableness","extraversion2","extraversion","study_habit"
"49",99,8,4,0,2,3,2,2,7,2,71.3333358764648,1,-0.325147598981857,0,0.764242827892303,1,6
"50",100,9,6,8,8,7,3,3,7,7,61,0,-0.132441878318787,0,0.284882336854935,1,22
"51",101,3,4,1,2,6,3,3,5,5,58,0,0.445675253868103,1,0.604456007480621,1,7
"52",102,10,3,1,2,6,3,0,6,1,78.25,1,-0.132441878318787,0,-0.194478139281273,0,6
"53",103,23,4,2,2,7,3,3,1,1,77.25,0,-0.132441878318787,0,-0.0346913151443005,0,8
"54",104,14,6,2,5,7,1,2,6,5,59,1,-0.517853319644928,0,0.125095501542091,1,13
"55",105,16,5,2,8,6,1,1,6,6,68.5999984741211,1,0.0602638274431229,1,-0.833625435829163,0,15
"56",106,15,5,0,2,5,2,2,6,2,78,0,0.252969533205032,1,0.444669157266617,1,7
"57",107,6,4,2,1,4,2,1,5,5,71.75,1,0.831086695194244,1,-0.354264974594116,0,7
"58",109,4,4,5,2,4,1,2,1,1,56,0,0.445675253868103,1,0.444669157266617,1,11
"59",111,3,4,2,0,6,0,2,7,6,73,0,0.638380944728851,1,-0.0346913151443005,0,6
"60",114,20,4,0,1,5,0,1,2,2,69,1,0.252969533205032,1,0.125095501542091,1,5
"61",117,3,4,0,0,5,2,1,2,2,68.6666641235352,1,-0.132441878318787,0,0.924029648303986,1,4
"62",121,4,3,0,0,5,1,2,2,6,78.75,0,0.638380944728851,1,-0.514051795005798,0,3
"63",122,3,5,0,0,6,3,3,7,7,60,1,0.638380944728851,1,-0.833625435829163,0,5
"64",123,10,4,0,0,5,1,1,6,5,83.6666641235352,0,0.445675253868103,1,-0.67383861541748,0,4
"65",127,7,2,1,2,7,2,3,8,2,79,1,0.445675253868103,1,-0.514051795005798,0,5
"66",128,4,3,0,0,4,1,1,6,6,50,1,0.252969533205032,1,0.284882336854935,1,3
"67",131,6,5,5,8,7,1,1,6,2,66,1,0.638380944728851,1,-0.833625435829163,0,18
"68",138,10,5,2,2,7,1,3,6,6,58,1,0.0602638274431229,1,0.444669157266617,1,9
"69",140,1,2,1,1,7,2,1,0,0,60.3333320617676,0,0.252969533205032,1,-0.194478139281273,0,4
"70",142,3,4,5,2,4,2,2,1,2,65.3333358764648,0,0.831086695194244,1,0.604456007480621,1,11
"71",143,8,4,0,0,6,2,2,7,7,72,1,0.831086695194244,1,0.604456007480621,1,4
"72",145,35,5,2,8,7,2,2,7,5,76.5,0,-0.325147598981857,0,0.284882336854935,1,15
"73",154,9,4,2,1,4,2,2,6,6,45,1,-0.517853319644928,0,0.125095501542091,1,7
